"","amphibian_eggs_and_larvae","annelids","ants","beetles","bird_eggs","birds","bugs","caecilians","centipedes","cockroaches","crocs","decapods","fish_eggs","fishes","frogs","insect_larvae_pupae_and_eggs","lizards","mammals","misc_invertebrates","misc_vertebrates","mollusks","non_ant_hymenopterans","orthopterans","plants","reptile_eggs","salamanders","scorpions","snakes","spiders","termites","turtles"
"Sonora_aemula",0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00466200466200466,0.00233100233100233,0.00233100233100233,0.0116550116550117,0.00233100233100233,0.020979020979021,0.00466200466200466,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.0466200466200466,0.00932400932400932,0.00233100233100233,0.102564102564103,0.00466200466200466,0.00233100233100233,0.00466200466200466,0.0862470862470862,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.167832167832168,0.00466200466200466,0.48951048951049,0.00233100233100233,0.00233100233100233
"Sonora_occipitalis",0.00561797752808989,0.00561797752808989,0.0112359550561798,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.387640449438202,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.258426966292135,0.00561797752808989,0.00561797752808989,0.112359550561798,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.050561797752809,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989
"Sonora_palarostris",0.00561797752808989,0.00561797752808989,0.0112359550561798,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.387640449438202,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.258426966292135,0.00561797752808989,0.00561797752808989,0.112359550561798,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.050561797752809,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989
"Sonora_michoacanensis",0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00466200466200466,0.00233100233100233,0.00233100233100233,0.0116550116550117,0.00233100233100233,0.020979020979021,0.00466200466200466,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.0466200466200466,0.00932400932400932,0.00233100233100233,0.102564102564103,0.00466200466200466,0.00233100233100233,0.00466200466200466,0.0862470862470862,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.167832167832168,0.00466200466200466,0.48951048951049,0.00233100233100233,0.00233100233100233
"Sonora_straminea",0.00561797752808989,0.00561797752808989,0.0112359550561798,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.387640449438202,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.258426966292135,0.00561797752808989,0.00561797752808989,0.112359550561798,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.0224719101123595,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.050561797752809,0.00561797752808989,0.00561797752808989,0.00561797752808989,0.00561797752808989
"Stenorrhina_freminvillei",0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00466200466200466,0.00233100233100233,0.00233100233100233,0.0116550116550117,0.00233100233100233,0.020979020979021,0.00466200466200466,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.0466200466200466,0.00932400932400932,0.00233100233100233,0.102564102564103,0.00466200466200466,0.00233100233100233,0.00466200466200466,0.0862470862470862,0.00233100233100233,0.00233100233100233,0.00233100233100233,0.167832167832168,0.00466200466200466,0.48951048951049,0.00233100233100233,0.00233100233100233
"Tantilla_gracilis",0.000925069380203515,0.000925069380203515,0.0749306197964847,0.00555041628122109,0.000925069380203515,0.000925069380203515,0.00185013876040703,0.000925069380203515,0.0222016651248844,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.812210915818686,0.000925069380203515,0.000925069380203515,0.0175763182238668,0.000925069380203515,0.000925069380203515,0.00277520814061055,0.00555041628122109,0.00370027752081406,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.00740055504162812,0.0277520814061055,0.000925069380203515
"Tantilla_hobartsmithi",0.00497512437810945,0.00995024875621891,0.0398009950248756,0.0248756218905473,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.189054726368159,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.189054726368159,0.00497512437810945,0.00497512437810945,0.233830845771144,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.0248756218905473,0.00995024875621891,0.149253731343284,0.0248756218905473,0.00497512437810945
"Tantilla_planiceps",0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.821752265861027,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.0453172205438066,0.0120845921450151,0.00302114803625378,0.0241691842900302,0.00302114803625378,0.00906344410876133,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378
"Tantilla_yaquia",0.000925069380203515,0.000925069380203515,0.0749306197964847,0.00555041628122109,0.000925069380203515,0.000925069380203515,0.00185013876040703,0.000925069380203515,0.0222016651248844,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.812210915818686,0.000925069380203515,0.000925069380203515,0.0175763182238668,0.000925069380203515,0.000925069380203515,0.00277520814061055,0.00555041628122109,0.00370027752081406,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.00740055504162812,0.0277520814061055,0.000925069380203515
"Tantilla_nigriceps",0.00497512437810945,0.00995024875621891,0.0398009950248756,0.0248756218905473,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.189054726368159,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.189054726368159,0.00497512437810945,0.00497512437810945,0.233830845771144,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.00497512437810945,0.0248756218905473,0.00995024875621891,0.149253731343284,0.0248756218905473,0.00497512437810945
"Tantilla_coronata",0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.821752265861027,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.0453172205438066,0.0120845921450151,0.00302114803625378,0.0241691842900302,0.00302114803625378,0.00906344410876133,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378
"Tantilla_impensa",0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.821752265861027,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.0453172205438066,0.0120845921450151,0.00302114803625378,0.0241691842900302,0.00302114803625378,0.00906344410876133,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378
"Tantilla_supracincta",0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.821752265861027,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.0453172205438066,0.0120845921450151,0.00302114803625378,0.0241691842900302,0.00302114803625378,0.00906344410876133,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378
"Tantilla_vermiformis",0.000925069380203515,0.000925069380203515,0.0749306197964847,0.00555041628122109,0.000925069380203515,0.000925069380203515,0.00185013876040703,0.000925069380203515,0.0222016651248844,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.812210915818686,0.000925069380203515,0.000925069380203515,0.0175763182238668,0.000925069380203515,0.000925069380203515,0.00277520814061055,0.00555041628122109,0.00370027752081406,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.000925069380203515,0.00740055504162812,0.0277520814061055,0.000925069380203515
"Tantilla_melanocephala",0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.821752265861027,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.0453172205438066,0.0120845921450151,0.00302114803625378,0.0241691842900302,0.00302114803625378,0.00906344410876133,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378
"Scolecophis_atrocinctus",0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.821752265861027,0.0120845921450151,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.0453172205438066,0.0120845921450151,0.00302114803625378,0.0241691842900302,0.00302114803625378,0.00906344410876133,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378,0.00302114803625378
"Masticophis_taeniatus",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Masticophis_schotti",0.000201369311316955,0.000201369311316955,0.000201369311316955,0.000201369311316955,0.000604107933950866,0.0388642770841724,0.000201369311316955,0.000201369311316955,0.00221506242448651,0.000201369311316955,0.000402738622633911,0.000201369311316955,0.000201369311316955,0.000201369311316955,0.0205396697543294,0.000201369311316955,0.450060410793395,0.459323399113975,0.00221506242448651,0.000201369311316955,0.000604107933950866,0.000201369311316955,0.000402738622633911,0.000201369311316955,0.00906161900926299,0.00140958517921869,0.000201369311316955,0.0102698348771647,0.000201369311316955,0.000201369311316955,0.000604107933950866
"Masticophis_mentovarius",0.00984251968503937,0.00196850393700787,0.00196850393700787,0.00196850393700787,0.0295275590551181,0.047244094488189,0.00196850393700787,0.00196850393700787,0.00196850393700787,0.00196850393700787,0.00196850393700787,0.00196850393700787,0.00393700787401575,0.0236220472440945,0.135826771653543,0.00393700787401575,0.118110236220472,0.232283464566929,0.00196850393700787,0.00196850393700787,0.00393700787401575,0.00196850393700787,0.00393700787401575,0.00196850393700787,0.0374015748031496,0.00196850393700787,0.00196850393700787,0.311023622047244,0.00196850393700787,0.00196850393700787,0.00590551181102362
"Masticophis_lateralis",0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.171247357293869,0.00211416490486258,0.00211416490486258,0.126849894291755,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.534883720930233,0.0993657505285412,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00211416490486258,0.00422832980972516,0.00211416490486258,0.00211416490486258,0.0105708245243129,0.00211416490486258,0.00211416490486258,0.00211416490486258
"Masticophis_anthonyi",0.000906618313689937,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.0770625566636446,0.353581142339075,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.00181323662737987,0.0181323662737987,0.000906618313689937,0.106980961015413,0.401631912964642,0.000906618313689937,0.000906618313689937,0.00181323662737987,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.00181323662737987,0.000906618313689937,0.000906618313689937,0.0172257479601088,0.000906618313689937,0.000906618313689937,0.000906618313689937
"Masticophis_flagellum",0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00382409177820268,0.00191204588910134,0.0344168260038241,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00382409177820268,0.00191204588910134,0.108986615678776,0.0286806883365201,0.388145315487572,0.151051625239006,0.0191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.0305927342256214,0.00191204588910134,0.00573613766730402,0.00573613766730402,0.00191204588910134,0.168260038240918,0.00764818355640535,0.00191204588910134,0.011472275334608
"Coluber_constrictor",0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00382409177820268,0.00191204588910134,0.0344168260038241,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.00382409177820268,0.00191204588910134,0.108986615678776,0.0286806883365201,0.388145315487572,0.151051625239006,0.0191204588910134,0.00191204588910134,0.00191204588910134,0.00191204588910134,0.0305927342256214,0.00191204588910134,0.00573613766730402,0.00573613766730402,0.00191204588910134,0.168260038240918,0.00764818355640535,0.00191204588910134,0.011472275334608
"Masticophis_bilineatus",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Salvadora_grahamiae",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Salvadora_intermedia",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Salvadora_hexalepis",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Salvadora_mexicana",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Trimorphodon_lambda",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Trimorphodon_tau",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Trimorphodon_biscutatus",0.000201369311316955,0.000201369311316955,0.000201369311316955,0.000201369311316955,0.000604107933950866,0.0388642770841724,0.000201369311316955,0.000201369311316955,0.00221506242448651,0.000201369311316955,0.000402738622633911,0.000201369311316955,0.000201369311316955,0.000201369311316955,0.0205396697543294,0.000201369311316955,0.450060410793395,0.459323399113975,0.00221506242448651,0.000201369311316955,0.000604107933950866,0.000201369311316955,0.000402738622633911,0.000201369311316955,0.00906161900926299,0.00140958517921869,0.000201369311316955,0.0102698348771647,0.000201369311316955,0.000201369311316955,0.000604107933950866
"Drymoluber_dichrous",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Drymoluber_brazili",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
"Simophis_rhinostoma",0.00923384077863738,0.00374344896431245,0.000249563264287497,0.000748689792862491,0.000998253057149988,0.00673820813576242,0.000249563264287497,0.000249563264287497,0.000499126528574994,0.000249563264287497,0.000249563264287497,0.000249563264287497,0.000249563264287497,0.00449213875717494,0.890691290242076,0.000249563264287497,0.0471674569503369,0.0222111305215872,0.000499126528574994,0.000249563264287497,0.000249563264287497,0.000249563264287497,0.000499126528574994,0.000249563264287497,0.00224606937858747,0.00274519590716247,0.000249563264287497,0.00349388570002496,0.000249563264287497,0.000249563264287497,0.000249563264287497
"Palusophis_bifossatus",0.00923384077863738,0.00374344896431245,0.000249563264287497,0.000748689792862491,0.000998253057149988,0.00673820813576242,0.000249563264287497,0.000249563264287497,0.000499126528574994,0.000249563264287497,0.000249563264287497,0.000249563264287497,0.000249563264287497,0.00449213875717494,0.890691290242076,0.000249563264287497,0.0471674569503369,0.0222111305215872,0.000499126528574994,0.000249563264287497,0.000249563264287497,0.000249563264287497,0.000499126528574994,0.000249563264287497,0.00224606937858747,0.00274519590716247,0.000249563264287497,0.00349388570002496,0.000249563264287497,0.000249563264287497,0.000249563264287497
"Mastigodryas_melanolomus",0.000685871056241427,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.00205761316872428,0.00480109739368999,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000228623685413809,0.000914494741655235,0.0987654320987654,0.000685871056241427,0.822816643804298,0.0192043895747599,0.000914494741655235,0.000228623685413809,0.000457247370827618,0.000457247370827618,0.000914494741655235,0.000228623685413809,0.0201188843164152,0.000228623685413809,0.000228623685413809,0.0233196159122085,0.000228623685413809,0.000228623685413809,0.000228623685413809
